cycle,algorithm,onu_id,cls,size_bytes,arrival_ns,start_ns,end_ns,queue_delay_ns
103,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2710900,2719473,2719633,8573
103,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2710900,2719633,2719793,8733
103,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2710900,2730164,2730324,19264
103,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2710900,2730324,2730484,19424
103,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2710900,2730484,2730644,19584
104,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2731644,2731644,2731804,0
104,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2731644,2731804,2731964,160
104,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2731644,2731964,2732124,320
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2731644,2740128,2740288,8484
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2731644,2740288,2740448,8644
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2731644,2740448,2740608,8804
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2731644,2740608,2741808,8964
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2731644,2741808,2743008,10164
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2731644,2743008,2744208,11364
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2731644,2744208,2745408,12564
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2731644,2745408,2746608,13764
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2731644,2746608,2747808,14964
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2731644,2747808,2749008,16164
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2731644,2749008,2750208,17364
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2750208,2751408,18564
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2751408,2752608,19764
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2752608,2753808,20964
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2753808,2755008,22164
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2755008,2756208,23364
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2756208,2757408,24564
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2757408,2758608,25764
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2758608,2759808,26964
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2759808,2761008,28164
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2761008,2762208,29364
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2762208,2763408,30564
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2763408,2764608,31764
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2764608,2765808,32964
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2765808,2767008,34164
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2767008,2768208,35364
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2768208,2769408,36564
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2769408,2770608,37764
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2770608,2771808,38964
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2771808,2773008,40164
104,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2731644,2773008,2774208,41364
