cycle,algorithm,onu_id,cls,size_bytes,arrival_ns,start_ns,end_ns,queue_delay_ns
55,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1176128,1176128,1176288,0
55,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1176128,1176288,1176448,160
55,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1176128,1176448,1176608,320
55,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1176128,1181345,1181505,5217
55,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1176128,1181505,1181665,5377
55,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1176128,1181665,1181825,5537
55,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,1158868,1181825,1183025,22957
55,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,1158868,1183025,1184225,24157
55,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1176128,1190785,1190945,14657
55,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1176128,1190945,1191105,14817
55,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1176128,1191105,1191265,14977
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1192265,1192265,1192425,0
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1192265,1192425,1192585,160
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1192265,1192585,1192745,320
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1192265,1192745,1193945,480
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1192265,1193945,1195145,1680
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1192265,1195145,1196345,2880
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1192265,1196345,1197545,4080
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1192265,1197545,1198745,5280
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1192265,1198745,1199945,6480
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1192265,1199945,1201145,7680
56,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1192265,1202865,1203025,10600
56,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1192265,1203025,1203185,10760
56,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1192265,1203185,1203345,10920
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1192265,1210032,1210192,17767
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1192265,1210192,1210352,17927
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1192265,1210352,1210512,18087
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1192265,1210512,1211712,18247
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1192265,1211712,1212912,19447
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1192265,1212912,1214112,20647
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1192265,1214112,1215312,21847
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1192265,1215312,1216512,23047
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1192265,1216512,1217712,24247
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1192265,1217712,1218912,25447
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1219912,1219912,1220072,0
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1219912,1220072,1220232,160
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1219912,1220232,1220392,320
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1192265,1220392,1221592,28127
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1219912,1221592,1222792,1680
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1219912,1222792,1223992,2880
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1219912,1223992,1225192,4080
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1219912,1225192,1226392,5280
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1219912,1226392,1227592,6480
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1219912,1227592,1228792,7680
57,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1219912,1230512,1230672,10600
57,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1219912,1230672,1230832,10760
57,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1219912,1230832,1230992,10920
57,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1219912,1237803,1237963,17891
57,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1219912,1237963,1238123,18051
57,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1219912,1238123,1238283,18211
57,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1192265,1238283,1239483,46018
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1240483,1240483,1240643,0
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1240483,1240643,1240803,160
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1240483,1240803,1240963,320
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1219912,1240963,1242163,21051
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1219912,1242163,1243363,22251
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1243363,1244563,23451
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1244563,1245763,24651
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1245763,1246963,25851
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1246963,1248163,27051
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1248163,1249363,28251
58,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1240483,1251083,1251243,10600
58,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1240483,1251243,1251403,10760
58,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1240483,1251403,1251563,10920
58,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1240483,1258510,1258670,18027
58,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1240483,1258670,1258830,18187
58,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1240483,1258830,1258990,18347
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1259990,1259990,1260150,0
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1259990,1260150,1260310,160
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1259990,1260310,1260470,320
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1259990,1260470,1261670,480
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1259990,1261670,1262870,1680
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1259990,1262870,1264070,2880
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1259990,1264070,1265270,4080
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1259990,1265270,1266470,5280
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1259990,1266470,1267670,6480
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1259990,1267670,1268870,7680
59,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1259990,1270590,1270750,10600
59,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1259990,1270750,1270910,10760
59,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1259990,1270910,1271070,10920
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1259990,1278165,1278325,18175
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1259990,1278325,1278485,18335
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1259990,1278485,1278645,18495
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1278645,1279845,18655
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1279845,1281045,19855
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1281045,1282245,21055
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1282245,1283445,22255
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1283445,1284645,23455
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1284645,1285845,24655
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1285845,1287045,25855
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1288045,1288045,1288205,0
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1288045,1288205,1288365,160
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1288045,1288365,1288525,320
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1259990,1288525,1289725,28535
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1289725,1290925,69813
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1290925,1292125,71013
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1292125,1293325,72213
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1293325,1294525,73413
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1294525,1295725,74613
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1295725,1296925,75813
60,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1288045,1298645,1298805,10600
60,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1288045,1298805,1298965,10760
60,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1288045,1298965,1299125,10920
60,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1288045,1299125,1299285,11080
60,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1288045,1306397,1306557,18352
60,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1288045,1306557,1306717,18512
60,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1306717,1307917,46727
60,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1307917,1309117,47927
60,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1309117,1310317,49127
60,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1310317,1311517,50327
60,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1311517,1312717,51527
60,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1312717,1313917,52727
60,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1313917,1315117,53927
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1316117,1316117,1316277,0
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1316117,1316277,1316437,160
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1316117,1316437,1316597,320
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1316597,1317797,96685
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1317797,1318997,97885
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1318997,1320197,99085
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1320197,1321397,100285
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1321397,1322597,101485
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1322597,1323797,102685
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1323797,1324997,103885
61,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1316117,1326717,1326877,10600
61,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1316117,1326877,1327037,10760
61,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1316117,1327037,1327197,10920
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1316117,1334331,1334491,18214
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1316117,1334491,1334651,18374
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1316117,1334651,1334811,18534
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1334811,1336011,74821
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1336011,1337211,76021
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1337211,1338411,77221
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1338411,1339611,78421
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1339611,1340811,79621
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1259990,1340811,1342011,80821
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1342011,1343211,53966
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1344211,1344211,1344371,0
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1344211,1344371,1344531,160
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1344211,1344531,1344691,320
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1344211,1344691,1345891,480
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1344211,1345891,1347091,1680
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1344211,1347091,1348291,2880
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1344211,1348291,1349491,4080
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1344211,1349491,1350691,5280
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1344211,1350691,1351891,6480
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1344211,1351891,1353091,7680
62,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1344211,1354811,1354971,10600
62,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1344211,1354971,1355131,10760
62,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1344211,1355131,1355291,10920
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1344211,1362491,1362651,18280
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1344211,1362651,1362811,18440
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1344211,1362811,1362971,18600
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1362971,1364171,74926
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1364171,1365371,76126
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1365371,1366571,77326
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1366571,1367771,78526
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1367771,1368971,79726
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1368971,1370171,80926
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1370171,1371371,82126
63,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1372371,1372371,1372531,0
63,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1372371,1372531,1372691,160
63,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1372371,1372691,1372851,320
63,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1344211,1372851,1374051,28640
63,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1374051,1375251,154139
63,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1219912,1375251,1376451,155339
63,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1372371,1381497,1381657,9126
63,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1372371,1381657,1381817,9286
63,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1372371,1381817,1381977,9446
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1372371,1389256,1389416,16885
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1372371,1389416,1389576,17045
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1372371,1389576,1389736,17205
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1389736,1390936,101691
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1390936,1392136,102891
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1392136,1393336,104091
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1393336,1394536,105291
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1394536,1395736,106491
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1395736,1396936,107691
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1396936,1398136,108891
64,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1399136,1399136,1399296,0
64,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1399136,1399296,1399456,160
64,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1399136,1399456,1399616,320
64,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1399136,1404680,1404840,5544
64,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1399136,1404840,1405000,5704
64,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1399136,1405000,1405160,5864
64,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1399136,1412508,1412668,13372
64,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1399136,1412668,1412828,13532
64,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1399136,1412828,1412988,13692
64,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1412988,1414188,124943
64,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1414188,1415388,126143
64,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1415388,1416588,127343
64,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1416588,1417788,128543
64,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1288045,1417788,1418988,129743
65,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1419988,1419988,1420148,0
65,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1419988,1420148,1420308,160
65,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1419988,1420308,1420468,320
65,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1419988,1425550,1425710,5562
65,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1419988,1425710,1425870,5722
65,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1419988,1425870,1426030,5882
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1419988,1433464,1433624,13476
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1419988,1433624,1433784,13636
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1419988,1433784,1433944,13796
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1433944,1435144,13956
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1435144,1436344,15156
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1436344,1437544,16356
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1437544,1438744,17556
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1438744,1439944,18756
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1439944,1441144,19956
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1441144,1442344,21156
66,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1443344,1443344,1443504,0
66,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1443344,1443504,1443664,160
66,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1443344,1443664,1443824,320
66,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1443344,1448950,1449110,5606
66,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1443344,1449110,1449270,5766
66,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1443344,1449270,1449430,5926
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1443344,1457000,1457160,13656
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1443344,1457160,1457320,13816
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1443344,1457320,1457480,13976
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1457480,1458680,37492
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1458680,1459880,38692
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1459880,1461080,39892
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1461080,1462280,41092
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1462280,1463480,42292
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1463480,1464680,43492
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,1419988,1464680,1465880,44692
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1466880,1466880,1467040,0
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1466880,1467040,1467200,160
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1466880,1467200,1467360,320
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1467360,1468560,480
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1468560,1469760,1680
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1469760,1470960,2880
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1470960,1472160,4080
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1472160,1473360,5280
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1473360,1474560,6480
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1474560,1475760,7680
67,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1466880,1477480,1477640,10600
67,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1466880,1477640,1477800,10760
67,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1466880,1477800,1477960,10920
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1466880,1485644,1485804,18764
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1466880,1485804,1485964,18924
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1466880,1485964,1486124,19084
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1466880,1486124,1487324,19244
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1466880,1487324,1488524,20444
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1466880,1488524,1489724,21644
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1466880,1489724,1490924,22844
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1466880,1490924,1492124,24044
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1466880,1492124,1493324,25244
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1466880,1493324,1494524,26444
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1495524,1495524,1495684,0
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1495524,1495684,1495844,160
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1495524,1495844,1496004,320
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1496004,1497204,29124
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1497204,1498404,30324
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1498404,1499604,31524
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1499604,1500804,32724
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1500804,1502004,33924
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1502004,1503204,35124
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1466880,1503204,1504404,36324
68,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1495524,1506124,1506284,10600
68,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1495524,1506284,1506444,10760
68,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1495524,1506444,1506604,10920
68,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1495524,1514411,1514571,18887
