cycle,algorithm,onu_id,grant_bytes,start_ns,end_ns
105,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2409194,2410674
105,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2417707,2427587
105,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2428307,2438187
106,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2438187,2439667
106,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2446743,2456623
106,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2457343,2467223
107,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2467223,2468703
107,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2475835,2485715
107,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2486435,2496315
108,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2496315,2506195
108,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2506915,2516795
108,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2517515,2527395
109,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2527395,2537275
109,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2537995,2547875
109,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2548595,2558475
110,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,9600,2558475,2567155
110,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2569075,2578955
110,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2579675,2589555
111,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2589555,2591035
111,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2598506,2608386
111,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2609106,2618986
112,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2618986,2620466
112,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2628050,2637930
112,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2638650,2648530
113,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2648530,2650010
113,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2657708,2667588
113,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2668308,2678188
114,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2678188,2679668
114,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2687504,2697384
114,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9600,2698104,2706784
115,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2706784,2708264
115,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2716257,2726137
115,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,10900,2726857,2736577
116,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,2736577,2738217
116,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,10900,2746221,2755941
116,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,2756821,2759501
117,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2759501,2769381
117,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,2770101,2772781
117,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2780701,2790581
118,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2790581,2800461
118,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2801181,2811061
118,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11300,2811781,2821821
119,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2821821,2831701
119,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,2832421,2835101
119,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9600,2843021,2851701
120,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2851701,2861581
120,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,2862301,2863781
120,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,2872901,2874381
121,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2874381,2884261
121,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,2884981,2886461
121,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2895581,2905461
122,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,2905461,2908141
122,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2916061,2925941
122,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2926661,2936541
123,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2936541,2938021
123,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,2946501,2949181
123,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9600,2957101,2965781
124,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2965781,2975661
124,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,2976381,2977861
124,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,2986981,2988461
125,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2988461,2998341
125,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,2999061,3000541
125,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3009661,3019541
126,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11300,3019541,3029581
126,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3030141,3031621
126,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3040741,3050621
127,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,3050621,3060501
127,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,3061221,3071101
127,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,3600,3071821,3075701
128,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,400,3075701,3077021
128,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,3085932,3088612
128,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3096532,3098012
129,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3098012,3099492
129,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3108532,3110012
129,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3119132,3129012
130,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3129012,3130492
130,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3139612,3141092
130,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,3150212,3152892
131,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,3152892,3162772
131,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,3163492,3173372
131,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3174092,3175572
132,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,3175572,3178252
132,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,3186172,3196052
132,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3196772,3198252
133,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,3198252,3199892
133,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,3208852,3218732
133,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3219452,3229332
134,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,3229332,3239212
134,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11300,3239932,3249972
134,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3250532,3260412
135,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,3260412,3263092
135,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3271012,3272492
135,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9400,3281612,3290132
136,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3290132,3291612
136,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3300732,3302212
136,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3311332,3312812
137,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3312812,3314292
137,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3323412,3324892
137,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3334012,3343892
138,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3343892,3345372
138,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3354492,3355972
138,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11300,3365092,3375132
139,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3375132,3376612
139,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3385732,3387212
139,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9600,3396332,3405012
140,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3405012,3406492
140,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,3415612,3425492
140,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3426212,3427692
141,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3427692,3429172
141,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,3438292,3440972
141,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3448892,3458772
142,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3458772,3460252
142,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3469372,3470852
142,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3479972,3489852
143,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3489852,3491332
143,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3500452,3501932
143,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3511052,3520932
144,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3520932,3522412
144,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3531532,3533012
144,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3542132,3552012
145,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,400,3552012,3553332
145,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3562612,3564092
145,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3573212,3574692
146,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3574692,3576172
146,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3585292,3586772
146,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,10900,3595892,3605612
147,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3605612,3607092
147,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3616212,3617692
147,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,3626812,3629492
148,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3629492,3630972
148,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3640092,3641572
148,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3650692,3652172
149,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3652172,3653652
149,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3662772,3664252
149,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3673372,3683252
150,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3683252,3684732
150,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3693852,3695332
150,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11300,3704452,3714492
151,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3714492,3715972
151,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3725092,3726572
151,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9400,3735692,3744212
152,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3744212,3745692
152,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3754812,3756292
152,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3765412,3766892
153,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3766892,3768372
153,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,3777492,3787372
153,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3788092,3789572
154,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3789572,3791052
154,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,3800172,3802852
154,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3810772,3812252
155,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3812252,3813732
155,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3822852,3824332
155,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3833452,3843332
156,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,3843332,3853212
156,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3853932,3855412
156,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,3864532,3874412
157,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,3874412,3877092
157,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,3885012,3894892
157,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,3600,3895612,3899492
158,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3899492,3900972
158,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,3910092,3912772
158,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3920692,3922172
159,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,3922172,3932052
159,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3932772,3934252
159,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3943372,3944852
160,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,3944852,3947532
160,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3955452,3956932
160,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3966052,3967532
161,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3967532,3969012
161,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,800,3978132,3979772
161,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,3988732,3990212
162,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3990212,3991692
162,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,10900,4000812,4010532
162,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4011412,4012892
163,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4012892,4014372
163,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4023492,4033372
163,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4034092,4035572
164,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,4035572,4037212
164,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,9600,4046172,4054852
164,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4056772,4066652
165,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,400,4066652,4067972
165,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,800,4077252,4078892
165,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,4087852,4090532
166,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4090532,4092012
166,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4101132,4111012
166,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4111732,4113212
167,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4113212,4114692
167,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,4123812,4126492
167,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4134412,4144292
168,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4144292,4154172
168,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4154892,4156372
168,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4165492,4175372
169,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4175372,4185252
169,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4185972,4187452
169,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9600,4196572,4205252
170,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4205252,4215132
170,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4215852,4217332
170,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4226452,4227932
171,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4227932,4237812
171,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4238532,4240012
171,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4249132,4259012
172,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4259012,4268892
172,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4269612,4271092
172,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4280212,4290092
173,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4290092,4299972
173,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4300692,4310572
173,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9600,4311292,4319972
174,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,3600,4319972,4323852
174,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,4330572,4333252
174,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4341172,4342652
175,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4342652,4344132
175,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4353252,4354732
175,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4363852,4373732
176,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4373732,4383612
176,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4384332,4385812
176,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,4394932,4397612
177,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,4397612,4400292
177,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4408212,4418092
177,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4418812,4428692
178,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4428692,4430172
178,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,4439292,4441972
178,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4449892,4459772
179,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4459772,4469652
179,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4470372,4471852
179,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9400,4480972,4489492
180,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4489492,4499372
180,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4500092,4501572
180,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,800,4510692,4512332
181,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4512332,4522212
181,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4522932,4524412
181,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4533532,4543412
182,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4543412,4553292
182,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11300,4554012,4564052
182,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4564612,4574492
183,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4574492,4584372
183,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4585092,4594972
183,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,10900,4595692,4605412
184,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4605412,4615292
184,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,10900,4616012,4625732
184,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4626612,4636492
185,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,9600,4636492,4645172
185,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4647092,4656972
185,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4657692,4667572
186,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4667572,4669052
186,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4678172,4688052
186,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4688772,4698652
187,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,4698652,4708532
187,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4709252,4719132
187,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4719852,4729732
188,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,4729732,4732412
188,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11300,4740332,4750372
188,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4750932,4760812
189,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4760812,4762292
189,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4771412,4781292
189,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4782012,4783492
190,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4783492,4784972
190,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4794092,4803972
190,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4804692,4806172
191,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4806172,4807652
191,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,10900,4816772,4826492
191,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4827372,4828852
192,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4828852,4830332
192,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4839452,4849332
192,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4850052,4851532
193,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4851532,4853012
193,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4862132,4872012
193,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4872732,4882612
194,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4882612,4884092
194,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4893212,4903092
194,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,4903812,4906492
195,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4906492,4907972
195,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4917092,4926972
195,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4927692,4929172
196,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4929172,4930652
196,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,4939772,4949652
196,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,4950372,4951852
197,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,4951852,4953492
197,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,4962452,4967532
197,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,4973052,4982932
198,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4982932,4984412
198,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4993532,4995012
198,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,5004132,5014012
199,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,10900,5014012,5023732
199,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5024612,5026092
199,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,5035212,5045092
